index,error,prediction,true_value
419,0.5460157251358031,1.9360157251358032,1.3900000000000001
2358,-0.5436206483840942,1.6463793516159058,2.19
741,-0.5427071857452392,1.6872928142547607,2.23
31,-0.5417269039154053,1.7882730960845947,2.33
2431,-0.540030460357666,1.689969539642334,2.23
696,-0.5374728870391845,1.6325271129608154,2.17
646,-0.5313742780685424,1.6586257219314575,2.19
225,-0.5309101724624634,1.7590898275375366,2.29
672,-0.5295942640304565,1.6804057359695435,2.21
223,-0.5241575431823731,1.745842456817627,2.27
1631,-0.5237770462036133,1.5162229537963867,2.04
1687,0.5229413557052611,1.8929413557052612,1.37
1691,-0.5163704442977908,1.5136295557022095,2.0300000000000002
725,-0.5140144586563111,1.585985541343689,2.1
245,0.5076107597351074,2.2976107597351074,1.79
1035,-0.5030036973953247,1.7269963026046753,2.23
1729,0.5024213027954101,1.8324213027954102,1.33
465,-0.49727200508117675,1.4927279949188232,1.99
98,-0.49022008895874025,3.0297799110412598,3.52
1725,0.4881911754608155,1.6881911754608154,1.2
502,-0.48725975036621083,1.642740249633789,2.13
950,-0.4810319280624391,1.678968071937561,2.16
987,0.4799177026748658,1.9199177026748657,1.44
674,0.4779284477233887,1.9279284477233887,1.45
966,0.47399951934814455,1.9539995193481445,1.48
30,-0.47084532260894774,1.7591546773910522,2.23
982,0.47077110767364494,1.810771107673645,1.34
2393,0.46598970890045166,1.7159897089004517,1.25
573,0.46567777156829826,1.8056777715682983,1.34
1664,0.4652089309692382,2.2952089309692383,1.83
20,0.4616291952133178,1.7916291952133179,1.33
1629,-0.4604620122909546,1.3295379877090454,1.79
574,0.4545971870422363,1.7545971870422363,1.3
244,-0.45362380981445316,2.336376190185547,2.79
918,-0.45193899154663075,2.178061008453369,2.63
611,0.44769138336181635,2.0076913833618164,1.56
922,0.4472115564346313,1.7672115564346313,1.32
527,0.4452467489242553,1.7652467489242554,1.32
234,-0.44454189300537106,1.765458106994629,2.21
1690,-0.44407126426696775,1.5259287357330322,1.97
787,0.4424056911468506,1.7024056911468506,1.26
102,0.44220587253570565,1.6022058725357056,1.16
598,0.44179268836975094,1.731792688369751,1.29
509,-0.44121900081634546,1.5887809991836548,2.0300000000000002
975,0.4411446046829224,1.6711446046829224,1.23
1735,-0.4372822046279907,1.5627177953720093,2.0
242,-0.43716995239257805,2.482830047607422,2.92
241,-0.42915512084960916,2.3308448791503906,2.76
1695,-0.41848133563995393,1.6915186643600464,2.1100000000000003
963,-0.4170511150360108,2.3729488849639893,2.79
949,-0.4121041965484622,1.657895803451538,2.0700000000000003
964,-0.40918479919433626,2.450815200805664,2.8600000000000003
609,-0.4089101028442381,2.9110898971557617,3.32
