index,error,prediction,true_value
893,-3.0940287113189697,1.6559712886810303,4.75
1731,-2.5168849468231205,1.8831150531768799,4.4
799,-2.4991758155822748,2.2808241844177246,4.779999999999999
605,-2.355162582397461,1.604837417602539,3.96
933,-2.322906131744385,1.5470938682556152,3.87
798,-2.130267233848572,1.8397327661514282,3.97
515,-1.7793107318878172,2.0006892681121826,3.78
1661,-1.7748309707641603,1.6351690292358398,3.41
894,-1.748942232131958,2.101057767868042,3.85
606,-1.7466841506958009,2.083315849304199,3.83
608,-1.7078977203369146,2.352102279663086,4.0600000000000005
944,-1.6751979351043702,2.17480206489563,3.85
1684,-1.6345695447921753,1.6354304552078247,3.27
1685,-1.5316782665252684,2.0383217334747314,3.57
1662,-1.4928179502487184,1.9571820497512817,3.45
201,-1.4738740730285644,2.0061259269714355,3.48
965,1.4687118530273438,2.7187118530273438,1.25
1591,-1.4499292325973512,1.420070767402649,2.87
197,-1.3820090770721434,1.6679909229278564,3.05
1663,-1.373561854362488,1.9964381456375122,3.37
959,1.3708310413360598,3.8408310413360596,2.4699999999999998
962,1.3661420440673826,3.856142044067383,2.49
514,-1.3630573844909666,1.8969426155090332,3.26
287,-1.3142489624023437,2.8557510375976562,4.17
961,1.2907870960235597,3.9207870960235596,2.63
418,-1.2784908485412596,1.7915091514587402,3.07
917,-1.2588282775878907,1.8611717224121094,3.12
2350,-1.2052320194244386,1.6647679805755615,2.87
934,1.1527254009246826,2.7127254009246826,1.56
942,-1.1336947059631348,2.1763052940368652,3.31
97,-1.1236396026611328,2.646360397338867,3.77
547,1.1232298278808592,2.7832298278808594,1.6600000000000001
2352,-1.1074483680725096,2.4225516319274902,3.53
960,1.097531156539917,3.767531156539917,2.67
2355,-1.045586738586426,2.114413261413574,3.16
607,-1.0398709964752197,2.4801290035247803,3.52
921,-1.0189381837844849,1.7310618162155151,2.75
946,-0.9978608942031864,1.612139105796814,2.6100000000000003
240,0.9860935020446777,3.5060935020446777,2.52
57,-0.9767441320419312,1.6032558679580688,2.58
2359,-0.9700421953201293,1.8699578046798706,2.84
956,0.968646583557129,2.908646583557129,1.94
292,-0.9499416160583496,2.2800583839416504,3.23
801,0.9273605060577392,2.4573605060577393,1.53
238,0.9270411109924317,3.1170411109924316,2.19
647,0.9257435321807861,2.475743532180786,1.55
513,-0.9090442895889281,1.7409557104110718,2.65
963,0.9063796615600586,3.6963796615600586,2.79
198,-0.901641597747803,2.0883584022521973,2.99
264,0.8968277168273926,3.1268277168273926,2.23
101,0.8960557365417481,2.106055736541748,1.21
745,0.8874084377288818,3.197408437728882,2.31
890,0.8824025440216063,2.5024025440216064,1.62
609,-0.8776345920562743,2.4423654079437256,3.32
1688,-0.8734613370895383,1.5965386629104614,2.4699999999999998
1732,0.867438488006592,2.437438488006592,1.5699999999999998
293,0.8616600227355957,2.0916600227355957,1.23
20,0.8428699207305907,2.172869920730591,1.33
504,0.8359784412384035,2.4059784412384033,1.5699999999999998
888,-0.813512735366821,1.6164872646331787,2.4299999999999997
610,-0.7824264812469481,2.3475735187530518,3.13
545,-0.7750095272064206,1.614990472793579,2.3899999999999997
174,-0.7731742477416992,1.6868257522583008,2.46
611,0.7662426853179931,2.326242685317993,1.56
673,0.7572962856292724,2.5472962856292725,1.79
945,0.7569077587127686,2.4469077587127686,1.69
849,-0.7568244218826292,1.5431755781173706,2.3
53,-0.7521508073806764,1.6578491926193237,2.41
265,0.7403820514678956,2.8903820514678955,2.15
237,0.7358505439758298,3.01585054397583,2.2800000000000002
263,0.7312726879119875,2.9912726879119873,2.26
701,-0.7292940855026244,1.6707059144973755,2.4
797,-0.7160719013214112,1.5939280986785889,2.31
2311,-0.706396036148071,1.4736039638519287,2.1799999999999997
870,-0.7003174114227297,1.5796825885772705,2.2800000000000002
285,-0.6980539894104005,1.4619460105895996,2.16
955,0.6956329822540281,2.8956329822540283,2.2
557,0.6935218048095702,2.3735218048095703,1.6800000000000002
943,-0.6900584411621091,2.2799415588378906,2.9699999999999998
74,0.6896614837646484,2.4596614837646484,1.77
266,0.6866636371612549,2.676663637161255,1.99
