index,error,prediction,true_value
583,-0.38683036327362075,1.5231696367263794,1.9100000000000001
747,-0.38496623992919954,1.9750337600708008,2.3600000000000003
392,-0.3803174018859863,1.3196825981140137,1.7
1686,-0.3762251281738278,1.7637748718261719,2.1399999999999997
2310,-0.3689137029647829,1.3110862970352173,1.6800000000000002
990,-0.36431653499603267,1.5856834650039673,1.95
509,-0.3607881355285647,1.6692118644714355,2.0300000000000002
266,-0.3475620651245117,1.6424379348754883,1.99
748,-0.34657481193542505,1.9334251880645752,2.2800000000000002
82,-0.34616312026977525,1.4938368797302246,1.8399999999999999
776,-0.3452735233306885,1.4347264766693115,1.78
2320,-0.34340241909027114,1.316597580909729,1.6600000000000001
127,-0.34287008762359616,1.3771299123764038,1.72
1008,-0.34123836040496824,1.6387616395950317,1.98
1694,-0.34112034797668445,1.5188796520233154,1.8599999999999999
1664,-0.3403610754013062,1.4896389245986938,1.83
414,-0.33347496509552,1.38652503490448,1.72
29,-0.3253285789489746,1.6646714210510254,1.99
1696,-0.3232956075668336,1.5667043924331665,1.8900000000000001
438,-0.3202184820175171,1.469781517982483,1.79
2451,-0.31267531394958503,1.517324686050415,1.83
725,-0.30838773250579843,1.7916122674942017,2.1
463,-0.3044212770462036,1.4155787229537964,1.72
1612,-0.3005080556869508,1.3594919443130493,1.6600000000000001
559,-0.3001675558090211,1.569832444190979,1.87
2312,-0.29464313983917245,1.3053568601608276,1.6
558,-0.2942710447311403,1.6357289552688599,1.9300000000000002
555,-0.2898583793640137,2.0001416206359863,2.29
466,-0.2879290103912353,1.4120709896087646,1.7
503,-0.28101880550384517,1.6689811944961548,1.95
167,-0.2785993671417235,1.5814006328582764,1.8599999999999999
441,-0.2738938665390016,1.3861061334609985,1.6600000000000001
