index,error,prediction,true_value
1688,-0.8983522367477415,1.5716477632522583,2.4699999999999998
200,-0.8870293569564822,1.682970643043518,2.5700000000000003
545,-0.882384314537048,1.5076156854629517,2.3899999999999997
2354,-0.8745852851867673,2.0154147148132324,2.8899999999999997
99,-0.8649824237823487,2.1950175762176514,3.06
174,-0.8459845399856567,1.6140154600143433,2.46
393,-0.8455573558807372,1.3044426441192627,2.15
777,-0.8154910612106323,1.4145089387893677,2.23
291,-0.8151606702804566,1.9748393297195435,2.79
2335,-0.8131889629364011,1.3668110370635986,2.1799999999999997
28,-0.7864844846725463,1.5935155153274536,2.38
512,-0.7640942239761355,1.4759057760238647,2.24
702,-0.7627712392807009,1.7272287607192993,2.49
417,-0.7593018102645877,1.5206981897354126,2.2800000000000002
18,-0.751915011405945,1.4080849885940552,2.16
797,-0.7461848831176758,1.5638151168823242,2.31
965,0.7395925521850586,1.9895925521850586,1.25
726,-0.7340450382232664,1.7759549617767334,2.51
2431,-0.7318855333328247,1.4981144666671753,2.23
244,-0.7284016990661621,2.061598300933838,2.79
954,-0.727941436767578,1.6920585632324219,2.42
701,-0.7217036724090575,1.6782963275909424,2.4
919,-0.7212248516082767,1.8487751483917236,2.5700000000000003
100,-0.7141084575653078,2.0258915424346924,2.74
547,0.7132821941375731,2.3732821941375732,1.6600000000000001
285,-0.7118734455108644,1.4481265544891357,2.16
31,-0.7105178403854371,1.619482159614563,2.33
2357,-0.6932808351516724,1.5767191648483276,2.27
950,-0.6913258171081544,1.4686741828918457,2.16
53,-0.6805929279327394,1.7294070720672607,2.41
951,-0.6791853427886965,1.5208146572113037,2.2
1692,-0.6775593423843382,1.4124406576156616,2.09
934,0.6724922084808349,2.232492208480835,1.56
940,-0.6703061866760254,2.0596938133239746,2.73
935,0.6698512649536132,1.9598512649536133,1.29
1729,0.6690862607955932,1.9990862607955933,1.33
289,-0.6648007869720458,2.235199213027954,2.9
1725,0.6620052337646485,1.8620052337646484,1.2
2358,-0.6619761610031127,1.5280238389968872,2.19
646,-0.6579588079452514,1.5320411920547485,2.19
1695,-0.655140624046326,1.4548593759536743,2.1100000000000003
96,-0.6547284507751465,1.6352715492248535,2.29
1693,-0.6538497877120975,1.4161502122879028,2.0700000000000003
743,-0.6533388519287109,2.036661148071289,2.69
516,0.6498253536224365,2.1298253536224365,1.48
81,-0.6459236097335816,1.4740763902664185,2.12
964,-0.6403463935852054,2.219653606414795,2.8600000000000003
2430,-0.6397452116012574,1.4602547883987427,2.1
263,-0.6387347078323362,1.6212652921676636,2.26
890,0.6355503845214843,2.2555503845214844,1.62
918,-0.6343774843215941,1.9956225156784058,2.63
870,-0.632816700935364,1.6471832990646362,2.2800000000000002
582,-0.6308491086959842,1.4791508913040161,2.1100000000000003
629,-0.6288727235794065,1.5911272764205933,2.2199999999999998
949,-0.6259402704238894,1.4440597295761108,2.0700000000000003
101,0.6235880041122437,1.8335880041122437,1.21
888,-0.6179539489746091,1.8120460510253906,2.4299999999999997
261,-0.6171139669418335,1.4028860330581665,2.02
262,-0.6139382076263429,1.5060617923736572,2.12
958,-0.6029698562622068,2.117030143737793,2.7199999999999998
1708,0.602368450164795,2.002368450164795,1.4
1615,-0.6014125299453736,1.5185874700546265,2.12
30,-0.6007995414733887,1.6292004585266113,2.23
1691,-0.5865147399902346,1.4434852600097656,2.0300000000000002
546,-0.5840440940856935,2.0359559059143066,2.62
1726,0.582892746925354,1.862892746925354,1.28
556,-0.5810143423080447,1.9889856576919556,2.5700000000000003
24,0.5773248863220215,1.8073248863220215,1.23
1728,0.5768905067443848,2.0368905067443848,1.46
226,-0.5624714183807376,1.7175285816192627,2.2800000000000002
1722,0.5607751178741456,1.7307751178741455,1.17
199,-0.5528063106536862,1.8771936893463135,2.4299999999999997
741,-0.5520946788787842,1.6779053211212158,2.23
1035,-0.5518836784362793,1.6781163215637207,2.23
672,-0.5493406867980957,1.6606593132019043,2.21
897,-0.5408518695831299,1.4991481304168701,2.04
953,-0.5356788873672484,1.6143211126327515,2.15
821,0.5213158082962037,1.6513158082962036,1.13
286,-0.5203758430480958,1.5996241569519043,2.12
561,-0.51941445350647,1.5105855464935303,2.0300000000000002
154,-0.5169633054733276,1.4230366945266724,1.94
1732,0.5155278968811037,2.0855278968811035,1.5699999999999998
1681,0.5092047071456909,1.799204707145691,1.29
703,-0.5078201913833618,1.6821798086166382,2.19
936,0.5050983762741088,1.8450983762741089,1.34
891,0.5033497524261474,2.0333497524261475,1.53
231,-0.5000080394744875,1.4299919605255127,1.9300000000000002
938,0.4984491014480592,1.858449101448059,1.3599999999999999
293,0.49502756118774416,1.7250275611877441,1.23
2320,-0.49351302146911635,1.1664869785308838,1.6600000000000001
1727,0.49299244880676274,1.9429924488067627,1.45
20,0.49198846340179436,1.8219884634017944,1.33
562,-0.4919721698760986,1.4680278301239014,1.96
505,0.49123816013336175,1.8212381601333618,1.33
773,-0.48905653476715116,1.5809434652328491,2.0700000000000003
264,-0.4889350938796997,1.7410649061203003,2.23
948,-0.4886511182785034,1.4713488817214966,1.96
1592,0.4826389503479005,1.6126389503479004,1.13
1690,-0.4820853185653686,1.4879146814346313,1.97
465,-0.481815447807312,1.508184552192688,1.99
989,-0.4808303880691529,1.5991696119308472,2.08
866,0.476429944038391,1.5964299440383911,1.12
1631,-0.4615570688247681,1.578442931175232,2.04
748,-0.46088829517364527,1.819111704826355,2.2800000000000002
696,-0.4600483608245849,1.709951639175415,2.17
506,0.4570040512084961,1.727004051208496,1.27
224,-0.45557334423065177,1.9444266557693481,2.4
239,-0.45156819343566923,2.368431806564331,2.8200000000000003
502,-0.45107412815093983,1.67892587184906,2.13
2310,-0.4445020484924318,1.2354979515075684,1.6800000000000002
1008,-0.43928168296813963,1.5407183170318604,1.98
1704,0.4380727291107178,1.8880727291107178,1.45
234,-0.43749888896942135,1.7725011110305786,2.21
1724,0.4370433044433595,1.8170433044433594,1.38
698,0.43367938041687015,1.8936793804168701,1.46
548,0.4329571437835693,2.2129571437835693,1.78
583,-0.4324772691726686,1.4775227308273315,1.9100000000000001
242,-0.42580120086669915,2.494198799133301,2.92
50,0.4249092912673951,1.864909291267395,1.44
1721,0.4234436559677124,1.6934436559677124,1.27
1687,0.42155313968658437,1.7915531396865845,1.37
129,-0.42045852756500235,1.4755414724349976,1.896
509,-0.4198481130599978,1.6101518869400024,2.0300000000000002
947,-0.4176619958877563,1.5523380041122437,1.97
392,-0.4157741785049438,1.2842258214950562,1.7
1694,-0.41471301078796374,1.4452869892120361,1.8599999999999999
963,-0.41119960784912113,2.378800392150879,2.79
175,-0.4111394548416136,1.6788605451583862,2.09
865,0.4095018577575684,1.5895018577575684,1.18
1689,-0.409474720954895,1.580525279045105,1.99
1735,-0.4076498746871948,1.5923501253128052,2.0
21,0.4039694786071777,1.7039694786071777,1.3
267,-0.40187554836273165,1.778124451637268,2.1799999999999997
1682,0.4012970972061156,1.7712970972061157,1.37
225,-0.4000059747695923,1.8899940252304077,2.29
419,0.3973646020889281,1.7873646020889282,1.3900000000000001
48,0.3966081237792969,1.8866081237792969,1.49
723,0.3962096500396728,1.7162096500396729,1.32
937,0.39412040233612067,1.8241204023361206,1.43
844,0.3927880001068116,1.8227880001068115,1.43
102,0.39056023597717293,1.5505602359771729,1.16
674,0.38961629867553715,1.839616298675537,1.45
699,0.3878164148330687,1.7778164148330688,1.3900000000000001
955,-0.3877995729446413,1.8122004270553589,2.2
952,-0.3863621664047241,1.5836378335952759,1.97
2474,-0.3861835384368897,1.4038164615631104,1.79
725,-0.3840863466262818,1.7159136533737183,2.1
864,0.3838496971130372,1.553849697113037,1.17
1709,0.3832160997390748,1.8032160997390747,1.42
530,0.3819556856155395,1.6919556856155396,1.31
1033,0.3783008384704589,1.698300838470459,1.32
1614,-0.37691196441650376,1.463088035583496,1.8399999999999999
2401,0.37459077835083,1.97459077835083,1.6
2353,-0.3738823795318602,2.2161176204681396,2.59
389,-0.3716272163391112,1.2583727836608887,1.63
2,0.3709227657318115,1.6609227657318115,1.29
1013,0.36949651241302495,1.569496512413025,1.2
824,0.36871503353118884,1.508715033531189,1.1400000000000001
316,-0.36827160835266115,1.4017283916473389,1.77
2308,-0.36688442707061775,1.2131155729293823,1.58
1696,-0.36606587409973157,1.5239341259002686,1.8900000000000001
167,-0.36423133373260486,1.495768666267395,1.8599999999999999
49,0.3638452005386352,1.8938452005386353,1.53
776,-0.3600151824951172,1.4199848175048828,1.78
792,0.36001090049743656,1.5700109004974365,1.21
822,0.35855773925781254,1.5685577392578125,1.21
1756,0.357780613899231,1.567780613899231,1.21
1629,-0.3551950836181641,1.434804916381836,1.79
268,-0.3551034688949586,1.7448965311050415,2.1
1037,0.3547437286376953,1.5947437286376953,1.24
988,-0.35292235851287845,1.4370776414871216,1.79
722,0.3529012441635131,1.7029012441635132,1.35
872,0.3499709510803224,1.7099709510803223,1.3599999999999999
25,0.3489203310012816,1.7389203310012817,1.3900000000000001
600,0.3482532119750976,1.6382532119750977,1.29
1032,0.34769807815551745,1.7376980781555176,1.3900000000000001
1018,-0.34754017353057876,1.3124598264694214,1.6600000000000001
550,0.34694678306579574,2.276946783065796,1.9300000000000002
219,0.3451999521255493,1.8351999521255493,1.49
265,-0.3445488452911376,1.8054511547088623,2.15
534,0.3442578744888305,1.9242578744888306,1.58
82,-0.34347948074340806,1.4965205192565918,1.8399999999999999
2394,-0.34339254379272477,1.3366074562072754,1.6800000000000002
504,0.34329550743103043,1.9132955074310303,1.5699999999999998
223,-0.3406412792205811,1.929358720779419,2.27
920,-0.3392502737045291,1.7307497262954712,2.0700000000000003
1057,0.338557209968567,1.498557209968567,1.16
1058,0.33772845745086677,1.5077284574508667,1.17
1660,-0.33764844894409185,1.4723515510559082,1.81
1010,0.33610614776611336,1.7461061477661133,1.41
896,-0.3360973930358888,1.5739026069641113,1.9100000000000001
1655,0.33601906776428225,1.5560190677642822,1.22
194,0.3357742261886596,1.6657742261886597,1.33
128,-0.3339606609344483,1.5000393390655518,1.834
868,0.3336397790908814,1.5436397790908813,1.21
668,0.3308021211624146,1.5408021211624146,1.21
598,0.3299334859848022,1.6199334859848022,1.29
517,0.3289420747756959,1.6889420747756958,1.3599999999999999
1680,0.3281895589828492,1.7581895589828491,1.43
