index,error,prediction,true_value
893,-2.973701596260071,1.7762984037399292,4.75
1731,-2.625254535675049,1.7747454643249512,4.4
799,-2.1889188575744623,2.591081142425537,4.779999999999999
605,-2.134543857574463,1.825456142425537,3.96
798,-2.1056627941131594,1.8643372058868408,3.97
287,-1.957407875061035,2.212592124938965,4.17
933,-1.8309627723693849,2.0390372276306152,3.87
944,-1.8129216194152833,2.037078380584717,3.85
1661,-1.7246774768829347,1.6853225231170654,3.41
934,1.7128164196014404,3.2728164196014404,1.56
201,-1.6327656316757202,1.8472343683242798,3.48
608,-1.6140113449096685,2.445988655090332,4.0600000000000005
935,1.427050313949585,2.717050313949585,1.29
1685,-1.410301752090454,2.159698247909546,3.57
606,-1.4081428813934327,2.4218571186065674,3.83
515,-1.4010198402404783,2.3789801597595215,3.78
1591,-1.3725053024291993,1.4974946975708008,2.87
1684,-1.372415680885315,1.897584319114685,3.27
514,-1.3683629131317137,1.8916370868682861,3.26
418,-1.3346561861038206,1.7353438138961792,3.07
942,-1.3113505220413209,1.9986494779586792,3.31
97,-1.3093009185791016,2.4606990814208984,3.77
516,1.2242255401611328,2.704225540161133,1.48
197,-1.184047746658325,1.8659522533416748,3.05
1662,-1.1740908145904543,2.275909185409546,3.45
1732,1.152524404525757,2.722524404525757,1.5699999999999998
292,-1.1485466766357422,2.081453323364258,3.23
2359,-1.1464271211624144,1.6935728788375854,2.84
894,-1.0871139526367188,2.7628860473632812,3.85
917,-1.0867668342590333,2.033233165740967,3.12
2350,-1.020660514831543,1.849339485168457,2.87
647,1.011490774154663,2.561490774154663,1.55
648,0.9939001274108887,2.4239001274108887,1.43
20,0.9875592422485351,2.317559242248535,1.33
547,0.9850312137603758,2.645031213760376,1.6600000000000001
936,0.9846953487396239,2.324695348739624,1.34
965,0.9733109474182129,2.223310947418213,1.25
198,-0.9657061004638674,2.024293899536133,2.99
607,-0.9495721054077149,2.570427894592285,3.52
293,0.9313855361938477,2.1613855361938477,1.23
513,-0.9240386724472045,1.7259613275527954,2.65
895,0.9160695171356201,2.65606951713562,1.74
2352,-0.9024281787872312,2.6275718212127686,3.53
986,0.8939126682281495,2.2739126682281494,1.38
1663,-0.8859797668457032,2.484020233154297,3.37
1592,0.88387357711792,2.01387357711792,1.13
101,0.8717456245422364,2.0817456245422363,1.21
943,-0.8712422561645505,2.098757743835449,2.9699999999999998
1633,0.8476851654052735,2.2776851654052734,1.43
57,-0.837177233695984,1.7428227663040161,2.58
890,0.8345662403106688,2.454566240310669,1.62
921,-0.8302597999572754,1.9197402000427246,2.75
610,-0.8289626884460448,2.301037311553955,3.13
650,0.8280824851989745,2.4080824851989746,1.58
938,0.8251947307586671,2.185194730758667,1.3599999999999999
609,-0.8159306716918944,2.5040693283081055,3.32
290,-0.8127540397644042,2.5672459602355957,3.38
545,-0.8103735589981076,1.579626441001892,2.3899999999999997
821,0.8100956630706788,1.9400956630706787,1.13
674,0.7924628734588623,2.2424628734588623,1.45
840,0.7784272003173829,2.198427200317383,1.42
1725,0.7758732318878174,1.9758732318878174,1.2
